날짜,건고추가격,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,건고추거래량,건고추생산량,건고추저장이월량,건고추수입량,건고추수입금액,건고추재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2020-06-29,13881.48649,39.7,100.1,21.5,25.5,18.5,88,49,2,22.1,0.07,60076,5516,127989,372108,31146,1627.08,1354.24,1157.44,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-06-30,16382.94314,27,250,20.6,23.5,18.3,86,47,3.2,20.2,0.9,60076,5516,127989,372108,31146,1627.86,1355.2,1158.25,0,4.6,-1.4,0.2,-2,1,0.6,-0.3
2020-07-01,18207.40741,1.2,51.7,20.5,25,17.3,81,46,1.6,19.7,0.27,60076,5516,127989,372108,31146,1629.17,1356.73,1159.77,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-02,11845.49356,0.2,5.3,22.2,27.8,17,77,37,1.3,6.2,0.23,60076,5516,127989,372108,31146,1629.96,1357.49,1160.4,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-03,12120.53872,4.9,38.9,20.9,24.1,18.2,81,26,1.6,9.4,0.3,60076,5516,127989,372108,31146,1629.47,1358.04,1161.04,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-04,16154.79452,0.5,3.9,20.9,25.2,17.8,81,30,1.2,8.4,0.37,60076,5516,127989,372108,31146,1630.12,1358.36,1161.3,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-05,14371.6681,0.1,1.2,22.2,26.9,18.3,80,36,1.2,6.2,0.235,60076,5516,127989,372108,31146,1631.1,1358.73,1161.47,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-06,12588.54167,4.8,67,22.9,27.3,19,84,36,1.2,7.7,0.1,60076,5516,127989,372108,31146,1632.05,1359.06,1161.97,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-07,7864.294942,0.1,92.4,23.8,28.3,20.7,82,45,1.5,8.1,2,60076,5516,127989,372108,31146,1631.99,1359.49,1162.36,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-08,11709.22553,0,0.4,23.9,29.2,19.6,79,38,1.4,6.8,0.47,60076,5516,127989,372108,31146,1631.58,1359.68,1162.63,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-09,9160.431655,0.7,25.4,24.1,29.1,19.8,80,25,1.6,9.2,1.39,60076,5516,127989,372108,31146,1631.98,1359.95,1162.83,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-10,12579.75052,34,208.7,23.5,27.3,21.2,87,52,1.7,11.7,0.48,60076,5516,127989,372108,31146,1631.52,1360.16,1162.92,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-11,15517.30104,0.8,36.3,23.8,27.9,20.8,80,43,1.6,10.3,0.29,60076,5516,127989,372108,31146,1632.92,1360.4,1163.23,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-12,13826.98386,29.2,81.5,20.9,23.2,18.6,87,51,1.9,16.6,0.18,60076,5516,127989,372108,31146,1632.94,1360.51,1163.15,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-13,12136.66667,85.6,161.6,19.1,20.8,17.9,94,58,2.4,13.2,0.07,60076,5516,127989,372108,31146,1632.6,1360.72,1163.34,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-14,12600.42157,8.9,43.8,19.4,21.5,17.9,90,53,2,13.7,1.02,60076,5516,127989,372108,31146,1632.41,1360.8,1163.45,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-15,14161.93182,3.2,17,19.9,23.3,17.6,87,36,1.1,8.9,0.35,60076,5516,127989,372108,31146,1632.65,1360.91,1163.56,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-16,12052.68817,0.5,22.3,21.9,27.4,17.5,81,38,1.2,6.4,0.09,60076,5516,127989,372108,31146,1632.52,1361.03,1163.62,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-17,15501.5625,0.5,11.4,22.8,28.6,18.2,79,33,1.3,6.1,0.13,60076,5516,127989,372108,31146,1634.83,1361.04,1163.74,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-18,7882.978723,0.5,19.9,22.6,27,18.7,79,33,1.5,14,0.05,60076,5516,127989,372108,31146,1635.49,1361.15,1163.67,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-19,10069.45287,5.9,78.2,23.7,26.9,19.9,86,48,2.2,14.2,0.095,60076,5516,127989,372108,31146,1635.98,1361.22,1163.62,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-20,12255.92701,8.2,50.2,24.9,28.5,22.3,85,53,2.6,13.2,0.14,60076,5516,127989,372108,31146,1635.67,1361.18,1163.65,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-21,8541.601256,4,29.8,24.7,29.3,21.3,80,39,1.2,7.9,0.64,60076,5516,127989,372108,31146,1634.99,1361.13,1163.6,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-22,16997.75591,30.4,114.2,22.6,24.8,21.1,94,52,0.9,7.3,0.25,60076,5516,127989,372108,31146,1633.71,1361.07,1163.52,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-23,15353.73134,69.9,176.2,21.5,23.3,20,95,57,2.2,19.3,0.34,60076,5516,127989,372108,31146,1633.76,1361.01,1163.45,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-24,14875.72751,23.4,178.4,21.1,23.5,19.3,90,56,2.5,18.7,0.77,60076,5516,127989,372108,31146,1633.81,1361.04,1163.46,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-25,14670.6422,8.5,98.3,22.1,25.4,20.1,89,51,1.6,14.5,0.33,60076,5516,127989,372108,31146,1634.18,1361.04,1163.49,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-26,12769.5479,1.6,13.2,23,27.3,20.2,86,47,1.3,6.7,0.41,60076,5516,127989,372108,31146,1634.52,1361.1,1163.48,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-27,10868.45361,12.2,71.5,22.6,25.2,20.7,92,59,1.1,8,0.49,60076,5516,127989,372108,31146,1634.3,1361.01,1163.49,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-28,11726.18357,15.5,77.4,23.2,25.9,21.4,93,55,1.1,8,1.04,60076,5516,127989,372108,31146,1634.51,1361.04,1163.47,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-29,14466.74584,34.1,191.6,23.6,25.7,22.2,96,61,1.1,7.6,0.42,60076,5516,127989,372108,31146,1634.8,1360.99,1163.46,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-30,13342.75244,34.5,158.3,24.1,27.5,22,92,61,1.3,9.7,0.51,60076,5516,127989,372108,31146,1634.41,1360.93,1163.42,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-07-31,15263.0662,4,49.3,25.7,30.4,22.1,86,43,1.2,7.5,0.57,60076,5516,127989,372108,31146,1634.4,1360.83,1163.34,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0
2020-08-01,12693.69369,11.1,113.8,25.8,29.8,23.1,87,38,1.4,9.2,0.11,60076,5516,127989,372108,31146,1634.53,1361.07,1163.69,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-02,13344.59622,24,259,26.1,29.5,23.7,87,49,2,9.2,0.255,60076,5516,127989,372108,31146,1635.24,1361.2,1163.67,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-03,13995.49875,23.4,188.5,26.1,29,23.8,86,45,2.2,12.5,0.4,60076,5516,127989,372108,31146,1636.17,1361.31,1163.89,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-04,9956.445993,13.7,146.9,26.8,31,23.6,85,45,2,12.2,0.86,60076,5516,127989,372108,31146,1635.81,1361.25,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-05,15117.85714,18.8,127.9,26.3,29.1,24.1,89,52,1.9,15.9,0.28,60076,5516,127989,372108,31146,1636.3,1361.12,1163.68,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-06,18278.21782,30.8,131.5,25.3,27.8,23.3,90,57,2.9,15.4,0.4,60076,5516,127989,372108,31146,1636.43,1361.07,1163.59,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-07,20109.75203,43.3,259.5,23.7,25.7,22.2,94,53,1.3,10.1,0.25,60076,5516,127989,372108,31146,1636,1360.99,1163.51,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-08,24130.012,72.4,361.3,23.7,25.3,22.2,95,52,1.6,11.1,0.25,60076,5516,127989,372108,31146,1635.82,1361,1163.49,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-09,22329.85449,24.9,149.5,25.9,29.4,23.2,87,47,2.6,13.4,0.54,60076,5516,127989,372108,31146,1636.44,1361.03,1163.42,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-10,20529.69697,32.6,114.9,25.6,28.7,23.7,92,56,1.8,13.3,0.83,60076,5516,127989,372108,31146,1636.37,1361.07,1163.48,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-11,21664.14095,32.2,106.6,25.6,28.7,23.5,91,53,1.8,15.1,1.87,60076,5516,127989,372108,31146,1636.29,1361.06,1163.48,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-12,19916.27266,5.5,36.6,26.8,30.6,24,88,50,1.4,9.2,4.36,60076,5516,127989,372108,31146,1636.43,1361.04,1163.43,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-13,28469.8972,0,0.8,27.9,31.8,24.7,83,44,1.8,9.2,3.1,60076,5516,127989,372108,31146,1637.55,1361.08,1163.51,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-14,27189.33597,0.9,27.6,28.1,31.6,25.4,81,47,2.5,12,5.06,60076,5516,127989,372108,31146,1637.21,1361.12,1163.52,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-15,23058.41409,10.3,81.1,27.7,31.5,24.7,83,34,1.8,9.9,5.05,60076,5516,127989,372108,31146,1636.79,1361.18,1163.69,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-16,25325.39429,0,0.7,27.5,32.3,23.7,81,39,1.8,8.8,5.115,60076,5516,127989,372108,31146,1636.91,1361.23,1163.68,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-17,27592.37449,0,0.1,27.5,32.5,23.7,81,42,1.3,7.9,5.18,60076,5516,127989,372108,31146,1636.71,1361.25,1163.63,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-18,25117.81845,0,0,27.4,32.9,23.3,80,35,1.2,7.9,10.22,60076,5516,127989,372108,31146,1637.05,1361.24,1163.7,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-19,25191.08213,0,0,27.3,33.3,22.6,77,34,1.4,7.9,9.88,60076,5516,127989,372108,31146,1636.44,1361.21,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-20,24274.92792,0.3,11.9,27,33,22.5,79,33,1.3,6.3,5.34,60076,5516,127989,372108,31146,1636.37,1361.27,1163.83,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-21,25932.83076,1.1,39.7,26,30.8,22.4,83,44,1.3,8.7,6.62,60076,5516,127989,372108,31146,1635.96,1361.25,1163.83,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-22,24864.27093,8.9,68.9,25.3,29.3,22.7,85,49,1.4,9.5,5.41,60076,5516,127989,372108,31146,1636.45,1361.28,1163.73,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-23,25307.6956,1.3,33.5,25.4,30.6,21.9,82,41,1.1,8.2,5.82,60076,5516,127989,372108,31146,1636.77,1361.2,1163.63,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-24,25751.12026,0,1,26.5,31.8,21.7,80,42,1.3,8.2,6.23,60076,5516,127989,372108,31146,1636.89,1361.19,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-25,23171.04092,0.2,40.7,28,33.5,23.2,77,39,1.5,12.1,5.11,60076,5516,127989,372108,31146,1636.26,1361.19,1163.62,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-26,22218.29188,15.2,142.9,27.7,31.8,24.4,79,45,3,36.4,5.65,60076,5516,127989,372108,31146,1636.05,1361.09,1163.53,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-27,26021.26469,10.8,65.1,27.3,30.7,24.8,84,47,2.9,21.5,1.79,60076,5516,127989,372108,31146,1635.83,1361.02,1163.41,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-28,13356.52759,16,93.1,27,31.5,24.4,87,53,1.4,8.4,9.37,60076,5516,127989,372108,31146,1636.58,1360.88,1163.27,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-29,26247.24095,14.1,86.4,26.6,30.9,24.1,88,47,1.3,8.7,5.03,60076,5516,127989,372108,31146,1637.05,1360.74,1163.14,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-30,25665.41082,6.6,75,26.5,31.3,23.8,87,43,1.2,9.4,5.795,60076,5516,127989,372108,31146,1636.93,1360.78,1163.18,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-08-31,25083.5807,2.5,61.7,25.5,29.2,23,83,17,1.8,8.5,6.56,60076,5516,127989,372108,31146,1636.55,1360.66,1163.09,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2020-09-01,25794.91936,1,55.8,25.3,29.5,21.6,81,55,1.5,8.4,6.77,60076,5516,127989,372108,31146,1635.91,1360.37,1162.88,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-02,25453.75851,48.3,262.9,24.4,26.4,23,93,63,2.4,45,4.35,60076,5516,127989,372108,31146,1636.31,1360.3,1162.66,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-03,21164.01548,47.2,135.6,23.7,27.2,20.2,78,39,4.5,24.2,2.71,60076,5516,127989,372108,31146,1636.66,1360.33,1162.68,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-04,24964.55627,0.1,5.3,22.5,28,17.9,74,30,1.7,13.6,4.49,60076,5516,127989,372108,31146,1636.11,1360.22,1162.5,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-05,25646.41626,4.2,36.3,20.4,23.9,17.6,86,37,1.1,10.1,5.15,60076,5516,127989,372108,31146,1634.87,1360.18,1162.37,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-06,25083.8748,13.8,71.7,19.9,22.8,17.7,88,54,2.1,16.2,3.55,60076,5516,127989,372108,31146,1635.75,1360.11,1162.24,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-07,24521.33333,64.8,236.2,20.5,23.1,17.6,87,50,4.5,27.1,1.95,60076,5516,127989,372108,31146,1634.79,1359.89,1161.95,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-08,24331.36004,0.6,9.9,23.2,27.4,19.5,76,41,2.8,14.9,3.99,60076,5516,127989,372108,31146,1634.33,1359.35,1161.52,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-09,24171.93234,9.4,59.2,21.5,26.1,18.4,84,42,1.6,11.2,6.89,60076,5516,127989,372108,31146,1633.8,1358.5,1160.62,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-10,23747.9448,0.7,19.1,21.9,26.9,18.5,83,42,1.1,12.9,6.49,60076,5516,127989,372108,31146,1632.96,1357.59,1159.74,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-11,22270.78718,6.4,57.2,20.8,24.5,18.3,86,42,1.6,10.2,7.46,60076,5516,127989,372108,31146,1632.68,1356.76,1158.86,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-12,23468.63983,9.5,54.3,19.7,22.8,17.7,88,56,2,15.4,4.62,60076,5516,127989,372108,31146,1632.73,1356.16,1158.2,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-13,23768.24672,1.1,37.7,20,24.5,17.1,83,45,1.3,10.2,5.6,60076,5516,127989,372108,31146,1632.34,1355.88,1157.92,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-14,24067.8536,0,3.3,20.7,26.1,16.6,82,39,1.2,6.7,6.58,60076,5516,127989,372108,31146,1631.97,1355.34,1157.37,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-15,17261.47331,0,0.6,21.6,27.1,17.2,81,39,1.2,6.1,6.52,60076,5516,127989,372108,31146,1630.59,1354.26,1156.25,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-16,21697.11844,3,104.8,21.1,24.1,19.4,90,51,1,10.4,4.88,60076,5516,127989,372108,31146,1629.37,1352.8,1154.73,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-17,21918.93774,1.8,49.8,20.4,23.4,17.8,87,31,1,7.3,2.3,60076,5516,127989,372108,31146,1628.1,1351.53,1153.43,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-18,21877.1822,0.8,11.3,19.3,24.2,15.1,77,29,1.6,8.3,2.82,60076,5516,127989,372108,31146,1627.04,1350.33,1152.26,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-19,23565.19689,1.2,19.1,18.7,25.3,13.4,75,22,1.5,7.3,3.08,60076,5516,127989,372108,31146,1626.04,1349.55,1151.47,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-20,18665.25193,0,0,17.9,24.8,12.4,70,26,1.5,10.1,5.395,60076,5516,127989,372108,31146,1626.39,1349.23,1151.1,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-21,13765.30696,0,0,16.9,23.5,11.1,73,31,1.2,7,7.71,60076,5516,127989,372108,31146,1625.95,1348.45,1150.44,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-22,20227.94964,0,0.7,17.5,23.1,13.3,73,29,1.7,10.5,4.81,60076,5516,127989,372108,31146,1625.8,1347.37,1149.22,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-23,23612.43399,0.2,6.9,18,22.6,13.4,73,43,2,8.9,2.74,60076,5516,127989,372108,31146,1625.17,1346.26,1148.08,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-24,19087.35628,0.9,20.4,19.2,24.1,15.4,74,39,2.1,9.6,2.82,60076,5516,127989,372108,31146,1624.64,1345.28,1146.98,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-25,23095.90461,2.1,47,19,24.4,14.4,75,45,2,11.9,1.89,60076,5516,127989,372108,31146,1624.12,1344.43,1146.23,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-26,22486.22917,0.8,21,18.4,24,14.3,74,40,1.8,11.5,0.96,60076,5516,127989,372108,31146,1623.56,1343.87,1145.54,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-27,22333.33333,0.1,5.7,18.2,24.2,13.3,75,36,1.5,8.8,0.06,60076,5516,127989,372108,31146,1624.01,1343.59,1145.23,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-28,22030.5865,0,0,17.3,24.3,11.9,77,26,1.2,8.6,1.63,60076,5516,127989,372108,31146,1623.24,1343.1,1144.85,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-29,25870.98136,0,0,17.2,24.2,11.5,77,31,1.1,8,2.84,60076,5516,127989,372108,31146,1623.66,1342.21,1143.56,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-09-30,9928.571429,1.1,38.3,17.9,24.1,13.2,79,35,1.3,9.6,0.04,60076,5516,127989,372108,31146,1622.91,1341.81,1142.93,1,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2020-10-01,4964.285714,0,1.3,18.2,23.7,13.7,79,39,1.3,7.1,0.02,60076,5516,127989,372108,31146,1623.09,1341.59,1142.56,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-04,11737.19918,0.4,9.7,18,22.1,13.7,75,25,1.7,13.6,0.245,60076,5516,127989,372108,31146,1622.43,1340.17,1141.05,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-05,23474.39836,0,0,13.8,19.4,8.2,58,21,2.3,12.9,0.49,60076,5516,127989,372108,31146,1621.91,1339.39,1140.22,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-06,16151.27171,0,0,13.5,20.2,7.7,66,17,1.5,10.8,1.07,60076,5516,127989,372108,31146,1621.6,1338.26,1139.04,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-07,14649.57627,0,0.3,15.5,21.6,9.7,66,22,1.7,10.3,1.42,60076,5516,127989,372108,31146,1621.03,1337.44,1138.27,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-08,15137.80856,0,0,16.3,21.9,11.5,62,25,2.7,13.7,2.36,60076,5516,127989,372108,31146,1620.43,1336.68,1137.52,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-09,15834.63284,0,0,16.5,22.1,11.3,62,30,2.6,12,2.68,60076,5516,127989,372108,31146,1619.44,1336.07,1136.94,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-10,20490.02101,0,0.1,16.2,21.8,11.3,70,38,1.6,9.3,0.95,60076,5516,127989,372108,31146,1619.19,1335.8,1136.56,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-11,23117.39914,0,0,15.7,21.2,10.8,77,40,1.1,9.5,1.71,60076,5516,127989,372108,31146,1619,1335.61,1136.39,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-12,25744.77728,0,0.5,16,22.3,11.7,77,33,1.3,11.5,2.47,60076,5516,127989,372108,31146,1619.6,1335.25,1136.01,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-13,22944.25864,0,19.1,13.3,19.3,8.6,66,18,1.6,11.5,0.9,60076,5516,127989,372108,31146,1619.26,1334.67,1135.4,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-14,24612.43243,0,6,12.5,19.4,7.3,65,19,1.3,10.2,0.93,60076,5516,127989,372108,31146,1618.96,1334.08,1134.85,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-15,22253.34969,0,44.8,12,19.1,6.4,58,8,1.4,9.1,0.96,60076,5516,127989,372108,31146,1618.12,1333.55,1134.34,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-16,16792.8937,0,11.8,11.5,16.4,6.6,74,24,0.9,8.4,0.51,60076,5516,127989,372108,31146,1618.13,1332.97,1133.73,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-17,17982.71231,0,1.6,12.2,19.5,6.8,74,22,1.2,7.7,2.31,60076,5516,127989,372108,31146,1617.77,1332.52,1133.24,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-18,21365.12086,0,0,12.1,20.2,5.5,70,15,1.2,7.3,1.54,60076,5516,127989,372108,31146,1617.83,1332.4,1133.01,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-19,24747.52941,0,0,12.8,21,6.6,72,20,1.1,8.8,0.77,60076,5516,127989,372108,31146,1617.89,1332,1132.58,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-20,24092.09274,0,0,13,21.7,6.5,73,14,1.1,6.9,1.49,60076,5516,127989,372108,31146,1617.89,1331.42,1132.01,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-21,23942.17277,6.1,46.4,12.9,17.3,8.6,83,32,0.9,10.4,1.07,60076,5516,127989,372108,31146,1617.29,1330.73,1131.32,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-22,17014.51388,1.2,17.8,13.3,18.3,9.5,75,26,1.8,15.7,1.12,60076,5516,127989,372108,31146,1616.76,1330.19,1130.66,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-23,24595.15833,0,0.2,10,15.1,6,54,21,2.7,19.4,1.2,60076,5516,127989,372108,31146,1616.17,1329.67,1130.17,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-24,24665.04425,0,0,9.2,15.2,3.6,53,13,2.4,18.6,1.13,60076,5516,127989,372108,31146,1616.13,1329.22,1129.77,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-25,24219.60107,0,0,11.5,19.3,4.7,65,11,1.6,10,0.945,60076,5516,127989,372108,31146,1616.05,1329.04,1129.46,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-26,23774.15789,0,0,11.5,19.7,5,72,21,1.1,7.3,0.76,60076,5516,127989,372108,31146,1615.85,1328.62,1129.11,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-27,24514.16256,0,0,12.3,20.4,5.6,75,20,1,6.7,0.81,60076,5516,127989,372108,31146,1615.45,1327.99,1128.47,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-28,16433.52221,0,0,13.4,19.9,8.3,64,15,1.5,12.2,1.31,60076,5516,127989,372108,31146,1614.87,1327.4,1127.78,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-29,18330.61224,0,0,9.9,17.5,3.4,57,10,1.3,11.5,0.93,60076,5516,127989,372108,31146,1614.7,1326.72,1127.1,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-30,19164.32337,0,0.6,10.4,18.3,3.6,65,16,1.2,11.2,1.14,60076,5516,127989,372108,31146,1614.28,1325.75,1126.21,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-10-31,23996.78148,0,0.2,11.3,18.3,4.7,70,28,1.2,9.5,1.77,60076,5516,127989,372108,31146,1613.97,1325.11,1125.45,0.1,13.3,-1,0.5,-6.6,1.4,0.1,-0.7
2020-11-01,23150.07613,3.3,20.7,12.2,14.2,9.6,86,29,1.2,11,1.285,60076,5516,127989,372108,31146,1614.11,1324.32,1124.51,0.6,11.1,-0.9,0.6,-2,1.3,1,-0.1
2020-11-02,22303.37079,0.6,6.7,11,16.8,5.2,67,15,1.3,14.7,0.8,60076,5516,127989,372108,31146,1613.04,1323.37,1123.7,0.6,11.1,-0.9,0.6,-2,1.3,1,-0.1
2020-11-03,24189.66124,0.3,3.6,6.6,10.6,2.3,50,11,3,16.5,1.23,60076,5516,127989,372108,31146,1612.23,1322.14,1122.34,0.6,11.1,-0.9,0.6,-2,1.3,1,-0.1
