,날짜,평균강수량,최대강수량,평균기온,최고기온,최저기온,평균습도,최저습도,평균풍속,최대풍속,마늘가격,마늘거래량,마늘생산량,마늘저장이월량,마늘수입량,마늘수입금액,마늘재배면적,고급휘발유,보통휘발유,자동차용경유,소비자물가지수,농축수산물,공업제품,집세,공공서비스,개인서비스,근원물가,생활물가
2331,2020-06-09,0.0,0.0,25.5,32.9,17.9,60,17,1.5,10.8,2297.6121940000003,448.73,363434,3557,43915,36652,25374,1600.46,1306.08,1112.2,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2332,2020-06-10,12.2,71.6,24.9,32.0,19.5,70,29,1.5,11.8,2386.324443,145.26,363434,3557,43915,36652,25374,1603.86,1311.63,1117.3,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2333,2020-06-11,10.3,38.3,24.4,30.0,20.6,81,32,1.4,8.9,2317.460075,281.56,363434,3557,43915,36652,25374,1606.65,1316.17,1121.52,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2334,2020-06-12,10.1,63.1,23.3,27.6,20.1,85,32,1.2,7.4,2394.584498,258.87,363434,3557,43915,36652,25374,1608.22,1319.99,1125.19,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2335,2020-06-13,19.5,100.1,23.9,28.8,19.9,82,22,1.4,13.4,2571.383464,202.08,363434,3557,43915,36652,25374,1610.58,1322.91,1127.84,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2336,2020-06-14,18.2,95.4,23.7,27.9,20.6,81,34,2.3,15.4,2658.3593675,172.965,363434,3557,43915,36652,25374,1611.76,1324.22,1128.99,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2337,2020-06-15,0.0,0.2,23.0,28.6,17.7,65,21,2.0,9.8,2745.335271,143.85,363434,3557,43915,36652,25374,1612.21,1327.02,1131.65,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2338,2020-06-16,0.0,0.0,22.8,28.9,17.3,66,24,1.6,11.4,2736.703542,266.14,363434,3557,43915,36652,25374,1614.27,1330.09,1134.37,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2339,2020-06-17,0.9,30.9,22.1,27.1,17.1,72,29,1.4,8.8,2514.7411829999996,265.05,363434,3557,43915,36652,25374,1615.49,1332.86,1137.11,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2340,2020-06-18,17.7,119.6,19.7,22.3,17.6,84,47,1.5,8.3,2565.8696809999997,228.49,363434,3557,43915,36652,25374,1616.5,1335.47,1139.58,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2341,2020-06-19,1.0,14.3,21.8,27.3,17.7,76,35,1.7,10.0,2733.195991,188.42,363434,3557,43915,36652,25374,1616.89,1337.95,1142.0,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2342,2020-06-20,0.1,4.5,22.3,27.6,18.0,77,35,1.5,6.8,2797.387842,103.56,363434,3557,43915,36652,25374,1618.16,1340.67,1144.35,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2343,2020-06-21,0.2,10.7,23.1,29.2,18.1,73,29,1.5,7.3,2932.1353955,124.1,363434,3557,43915,36652,25374,1618.98,1341.84,1145.5,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2344,2020-06-22,0.0,0.0,24.2,31.2,17.4,69,20,1.4,7.8,3066.882949,144.64,363434,3557,43915,36652,25374,1619.92,1344.18,1147.87,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2345,2020-06-23,0.0,4.8,24.4,30.4,18.6,69,20,1.5,13.7,2509.144186,321.27,363434,3557,43915,36652,25374,1621.74,1346.77,1150.24,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2346,2020-06-24,19.5,123.2,21.8,24.6,19.9,85,39,2.1,16.5,2909.054704,210.88,363434,3557,43915,36652,25374,1622.77,1348.54,1151.92,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2347,2020-06-25,4.5,35.3,21.5,23.7,19.7,92,64,1.5,7.1,3102.6017620000002,134.58,363434,3557,43915,36652,25374,1624.41,1350.05,1153.36,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2348,2020-06-26,0.4,3.3,22.7,27.3,19.3,78,37,2.1,10.5,2957.4113829999997,152.44,363434,3557,43915,36652,25374,1624.83,1351.31,1154.71,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2349,2020-06-27,0.3,15.8,23.3,28.9,19.1,77,36,1.1,9.3,2652.802532,169.83,363434,3557,43915,36652,25374,1625.44,1352.59,1155.94,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2350,2020-06-28,0.2,6.7,23.6,29.2,19.0,77,31,1.5,7.7,2543.946381,215.55,363434,3557,43915,36652,25374,1626.29,1353.19,1156.35,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2351,2020-06-29,39.7,100.1,21.5,25.5,18.5,88,49,2.0,22.1,2435.0902300000002,261.27,363434,3557,43915,36652,25374,1627.08,1354.24,1157.44,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2352,2020-06-30,27.0,250.0,20.6,23.5,18.3,86,47,3.2,20.2,3104.353844,115.37,363434,3557,43915,36652,25374,1627.86,1355.2,1158.25,0.0,4.6,-1.4,0.2,-2.0,1.0,0.6,-0.3
2353,2020-07-01,1.2,51.7,20.5,25.0,17.3,81,46,1.6,19.7,3192.5004710000003,187.01,363434,3557,43915,36652,25374,1629.17,1356.73,1159.77,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2354,2020-07-02,0.2,5.3,22.2,27.8,17.0,77,37,1.3,6.2,3079.051347,152.22,363434,3557,43915,36652,25374,1629.96,1357.49,1160.4,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2355,2020-07-03,4.9,38.9,20.9,24.1,18.2,81,26,1.6,9.4,2728.213929,187.82,363434,3557,43915,36652,25374,1629.47,1358.04,1161.04,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2356,2020-07-04,0.5,3.9,20.9,25.2,17.8,81,30,1.2,8.4,2966.0720530000003,98.94,363434,3557,43915,36652,25374,1630.12,1358.36,1161.3,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2357,2020-07-05,0.1,1.2,22.2,26.9,18.3,80,36,1.2,6.2,2911.22859,142.465,363434,3557,43915,36652,25374,1631.1,1358.73,1161.47,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2358,2020-07-06,4.8,67.0,22.9,27.3,19.0,84,36,1.2,7.7,2856.385127,185.99,363434,3557,43915,36652,25374,1632.05,1359.06,1161.97,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2359,2020-07-07,0.1,92.4,23.8,28.3,20.7,82,45,1.5,8.1,3085.9776899999997,148.1,363434,3557,43915,36652,25374,1631.99,1359.49,1162.36,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2360,2020-07-08,0.0,0.4,23.9,29.2,19.6,79,38,1.4,6.8,3161.737172,157.81,363434,3557,43915,36652,25374,1631.58,1359.68,1162.63,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2361,2020-07-09,0.7,25.4,24.1,29.1,19.8,80,25,1.6,9.2,3101.457696,100.7,363434,3557,43915,36652,25374,1631.98,1359.95,1162.83,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2362,2020-07-10,34.0,208.7,23.5,27.3,21.2,87,52,1.7,11.7,2738.128917,137.9,363434,3557,43915,36652,25374,1631.52,1360.16,1162.92,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2363,2020-07-11,0.8,36.3,23.8,27.9,20.8,80,43,1.6,10.3,3522.987449,78.72,363434,3557,43915,36652,25374,1632.92,1360.4,1163.23,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2364,2020-07-12,29.2,81.5,20.9,23.2,18.6,87,51,1.9,16.6,3388.811621,93.725,363434,3557,43915,36652,25374,1632.94,1360.51,1163.15,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2365,2020-07-13,85.6,161.6,19.1,20.8,17.9,94,58,2.4,13.2,3254.635793,108.73,363434,3557,43915,36652,25374,1632.6,1360.72,1163.34,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2366,2020-07-14,8.9,43.8,19.4,21.5,17.9,90,53,2.0,13.7,3896.723729,114.22,363434,3557,43915,36652,25374,1632.41,1360.8,1163.45,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2367,2020-07-15,3.2,17.0,19.9,23.3,17.6,87,36,1.1,8.9,4019.484814,153.27,363434,3557,43915,36652,25374,1632.65,1360.91,1163.56,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2368,2020-07-16,0.5,22.3,21.9,27.4,17.5,81,38,1.2,6.4,3909.955373,152.35,363434,3557,43915,36652,25374,1632.52,1361.03,1163.62,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2369,2020-07-17,0.5,11.4,22.8,28.6,18.2,79,33,1.3,6.1,3942.124921,129.73,363434,3557,43915,36652,25374,1634.83,1361.04,1163.74,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2370,2020-07-18,0.5,19.9,22.6,27.0,18.7,79,33,1.5,14.0,4189.41517,119.95,363434,3557,43915,36652,25374,1635.49,1361.15,1163.67,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2371,2020-07-19,5.9,78.2,23.7,26.9,19.9,86,48,2.2,14.2,4125.328988,114.655,363434,3557,43915,36652,25374,1635.98,1361.22,1163.62,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2372,2020-07-20,8.2,50.2,24.9,28.5,22.3,85,53,2.6,13.2,4061.242806,109.36,363434,3557,43915,36652,25374,1635.67,1361.18,1163.65,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2373,2020-07-21,4.0,29.8,24.7,29.3,21.3,80,39,1.2,7.9,4279.03941,136.72,363434,3557,43915,36652,25374,1634.99,1361.13,1163.6,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2374,2020-07-22,30.4,114.2,22.6,24.8,21.1,94,52,0.9,7.3,4071.4178850000003,77.89,363434,3557,43915,36652,25374,1633.71,1361.07,1163.52,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2375,2020-07-23,69.9,176.2,21.5,23.3,20.0,95,57,2.2,19.3,4253.468312,116.54,363434,3557,43915,36652,25374,1633.76,1361.01,1163.45,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2376,2020-07-24,23.4,178.4,21.1,23.5,19.3,90,56,2.5,18.7,4380.941427000001,103.68,363434,3557,43915,36652,25374,1633.81,1361.04,1163.46,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2377,2020-07-25,8.5,98.3,22.1,25.4,20.1,89,51,1.6,14.5,4582.45675,74.94,363434,3557,43915,36652,25374,1634.18,1361.04,1163.49,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2378,2020-07-26,1.6,13.2,23.0,27.3,20.2,86,47,1.3,6.7,4476.045712,86.52,363434,3557,43915,36652,25374,1634.52,1361.1,1163.48,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2379,2020-07-27,12.2,71.5,22.6,25.2,20.7,92,59,1.1,8.0,4369.634674,98.1,363434,3557,43915,36652,25374,1634.3,1361.01,1163.49,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2380,2020-07-28,15.5,77.4,23.2,25.9,21.4,93,55,1.1,8.0,4467.8841090000005,103.95,363434,3557,43915,36652,25374,1634.51,1361.04,1163.47,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2381,2020-07-29,34.1,191.6,23.6,25.7,22.2,96,61,1.1,7.6,4772.1387700000005,89.37,363434,3557,43915,36652,25374,1634.8,1360.99,1163.46,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2382,2020-07-30,34.5,158.3,24.1,27.5,22.0,92,61,1.3,9.7,4206.387122,127.43,363434,3557,43915,36652,25374,1634.41,1360.93,1163.42,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2383,2020-07-31,4.0,49.3,25.7,30.4,22.1,86,43,1.2,7.5,4286.088297,131.17,363434,3557,43915,36652,25374,1634.4,1360.83,1163.34,0.3,6.4,-0.4,0.2,-1.9,1.1,0.7,0.0
2384,2020-08-01,11.1,113.8,25.8,29.8,23.1,87,38,1.4,9.2,4620.244289,12.61,363434,3557,43915,36652,25374,1634.53,1361.07,1163.69,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2385,2020-08-02,24.0,259.0,26.1,29.5,23.7,87,49,2.0,9.2,4627.409764,88.88999999999999,363434,3557,43915,36652,25374,1635.24,1361.2,1163.67,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2386,2020-08-03,23.4,188.5,26.1,29.0,23.8,86,45,2.2,12.5,4634.575239,165.17,363434,3557,43915,36652,25374,1636.17,1361.31,1163.89,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2387,2020-08-04,13.7,146.9,26.8,31.0,23.6,85,45,2.0,12.2,4777.299416,89.91,363434,3557,43915,36652,25374,1635.81,1361.25,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2388,2020-08-05,18.8,127.9,26.3,29.1,24.1,89,52,1.9,15.9,4864.7296240000005,103.75,363434,3557,43915,36652,25374,1636.3,1361.12,1163.68,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2389,2020-08-06,30.8,131.5,25.3,27.8,23.3,90,57,2.9,15.4,4909.6323729999995,83.22,363434,3557,43915,36652,25374,1636.43,1361.07,1163.59,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2390,2020-08-07,43.3,259.5,23.7,25.7,22.2,94,53,1.3,10.1,4996.791836,104.8,363434,3557,43915,36652,25374,1636.0,1360.99,1163.51,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2391,2020-08-08,72.4,361.3,23.7,25.3,22.2,95,52,1.6,11.1,4595.104404,80.89,363434,3557,43915,36652,25374,1635.82,1361.0,1163.49,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2392,2020-08-09,24.9,149.5,25.9,29.4,23.2,87,47,2.6,13.4,4675.665234,90.325,363434,3557,43915,36652,25374,1636.44,1361.03,1163.42,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2393,2020-08-10,32.6,114.9,25.6,28.7,23.7,92,56,1.8,13.3,4756.226064,99.76,363434,3557,43915,36652,25374,1636.37,1361.07,1163.48,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2394,2020-08-11,32.2,106.6,25.6,28.7,23.5,91,53,1.8,15.1,4798.736083,114.91,363434,3557,43915,36652,25374,1636.29,1361.06,1163.48,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2395,2020-08-12,5.5,36.6,26.8,30.6,24.0,88,50,1.4,9.2,5030.871150999999,106.19,363434,3557,43915,36652,25374,1636.43,1361.04,1163.43,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2396,2020-08-13,0.0,0.8,27.9,31.8,24.7,83,44,1.8,9.2,4845.331886,121.8,363434,3557,43915,36652,25374,1637.55,1361.08,1163.51,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2397,2020-08-14,0.9,27.6,28.1,31.6,25.4,81,47,2.5,12.0,4903.372412,104.44,363434,3557,43915,36652,25374,1637.21,1361.12,1163.52,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2398,2020-08-15,10.3,81.1,27.7,31.5,24.7,83,34,1.8,9.9,5163.14322,60.25,363434,3557,43915,36652,25374,1636.79,1361.18,1163.69,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2399,2020-08-16,0.0,0.7,27.5,32.3,23.7,81,39,1.8,8.8,5147.4190725,70.86500000000001,363434,3557,43915,36652,25374,1636.91,1361.23,1163.68,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2400,2020-08-17,0.0,0.1,27.5,32.5,23.7,81,42,1.3,7.9,5131.694925,81.48,363434,3557,43915,36652,25374,1636.71,1361.25,1163.63,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2401,2020-08-18,0.0,0.0,27.4,32.9,23.3,80,35,1.2,7.9,5267.334385,93.85,363434,3557,43915,36652,25374,1637.05,1361.24,1163.7,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2402,2020-08-19,0.0,0.0,27.3,33.3,22.6,77,34,1.4,7.9,5012.632357,93.53,363434,3557,43915,36652,25374,1636.44,1361.21,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2403,2020-08-20,0.3,11.9,27.0,33.0,22.5,79,33,1.3,6.3,5158.999504,112.97,363434,3557,43915,36652,25374,1636.37,1361.27,1163.83,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2404,2020-08-21,1.1,39.7,26.0,30.8,22.4,83,44,1.3,8.7,4827.588790999999,82.73,363434,3557,43915,36652,25374,1635.96,1361.25,1163.83,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2405,2020-08-22,8.9,68.9,25.3,29.3,22.7,85,49,1.4,9.5,4870.591914,97.68,363434,3557,43915,36652,25374,1636.45,1361.28,1163.73,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2406,2020-08-23,1.3,33.5,25.4,30.6,21.9,82,41,1.1,8.2,4542.158742,146.87,363434,3557,43915,36652,25374,1636.77,1361.2,1163.63,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2407,2020-08-24,0.0,1.0,26.5,31.8,21.7,80,42,1.3,8.2,4213.7255700000005,196.06,363434,3557,43915,36652,25374,1636.89,1361.19,1163.76,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2408,2020-08-25,0.2,40.7,28.0,33.5,23.2,77,39,1.5,12.1,4210.258821,170.16,363434,3557,43915,36652,25374,1636.26,1361.19,1163.62,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2409,2020-08-26,15.2,142.9,27.7,31.8,24.4,79,45,3.0,36.4,5580.322577,76.42,363434,3557,43915,36652,25374,1636.05,1361.09,1163.53,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2410,2020-08-27,10.8,65.1,27.3,30.7,24.8,84,47,2.9,21.5,4948.190888,93.97,363434,3557,43915,36652,25374,1635.83,1361.02,1163.41,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2411,2020-08-28,16.0,93.1,27.0,31.5,24.4,87,53,1.4,8.4,5053.9697590000005,74.9,363434,3557,43915,36652,25374,1636.58,1360.88,1163.27,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2412,2020-08-29,14.1,86.4,26.6,30.9,24.1,88,47,1.3,8.7,5021.556127000001,83.82,363434,3557,43915,36652,25374,1637.05,1360.74,1163.14,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2413,2020-08-30,6.6,75.0,26.5,31.3,23.8,87,43,1.2,9.4,4252.634731,114.46,363434,3557,43915,36652,25374,1636.93,1360.78,1163.18,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2414,2020-08-31,2.5,61.7,25.5,29.2,23.0,83,17,1.8,8.5,3483.7133350000004,145.1,363434,3557,43915,36652,25374,1636.55,1360.66,1163.09,0.7,10.6,-0.4,0.3,-1.8,1.1,0.8,0.5
2415,2020-09-01,1.0,55.8,25.3,29.5,21.6,81,55,1.5,8.4,3323.6664370000003,168.69,363434,3557,43915,36652,25374,1635.91,1360.37,1162.88,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2416,2020-09-02,48.3,262.9,24.4,26.4,23.0,93,63,2.4,45.0,5123.352548,118.47,363434,3557,43915,36652,25374,1636.31,1360.3,1162.66,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2417,2020-09-03,47.2,135.6,23.7,27.2,20.2,78,39,4.5,24.2,5128.125798,83.2,363434,3557,43915,36652,25374,1636.66,1360.33,1162.68,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2418,2020-09-04,0.1,5.3,22.5,28.0,17.9,74,30,1.7,13.6,4947.548317,74.52,363434,3557,43915,36652,25374,1636.11,1360.22,1162.5,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2419,2020-09-05,4.2,36.3,20.4,23.9,17.6,86,37,1.1,10.1,5044.972063,56.38,363434,3557,43915,36652,25374,1634.87,1360.18,1162.37,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2420,2020-09-06,13.8,71.7,19.9,22.8,17.7,88,54,2.1,16.2,5042.6636655,48.615,363434,3557,43915,36652,25374,1635.75,1360.11,1162.24,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2421,2020-09-07,64.8,236.2,20.5,23.1,17.6,87,50,4.5,27.1,5040.355268,40.85,363434,3557,43915,36652,25374,1634.79,1359.89,1161.95,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2422,2020-09-08,0.6,9.9,23.2,27.4,19.5,76,41,2.8,14.9,5488.925742,73.97,363434,3557,43915,36652,25374,1634.33,1359.35,1161.52,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2423,2020-09-09,9.4,59.2,21.5,26.1,18.4,84,42,1.6,11.2,5206.018673,82.79,363434,3557,43915,36652,25374,1633.8,1358.5,1160.62,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2424,2020-09-10,0.7,19.1,21.9,26.9,18.5,83,42,1.1,12.9,4967.455058,95.08,363434,3557,43915,36652,25374,1632.96,1357.59,1159.74,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2425,2020-09-11,6.4,57.2,20.8,24.5,18.3,86,42,1.6,10.2,5342.177232999999,91.0,363434,3557,43915,36652,25374,1632.68,1356.76,1158.86,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2426,2020-09-12,9.5,54.3,19.7,22.8,17.7,88,56,2.0,15.4,5254.726639,83.6,363434,3557,43915,36652,25374,1632.73,1356.16,1158.2,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2427,2020-09-13,1.1,37.7,20.0,24.5,17.1,83,45,1.3,10.2,5200.6199485,93.24,363434,3557,43915,36652,25374,1632.34,1355.88,1157.92,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2428,2020-09-14,0.0,3.3,20.7,26.1,16.6,82,39,1.2,6.7,5146.513258,102.88,363434,3557,43915,36652,25374,1631.97,1355.34,1157.37,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2429,2020-09-15,0.0,0.6,21.6,27.1,17.2,81,39,1.2,6.1,5434.072014,131.96,363434,3557,43915,36652,25374,1630.59,1354.26,1156.25,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2430,2020-09-16,3.0,104.8,21.1,24.1,19.4,90,51,1.0,10.4,5349.642307,114.05,363434,3557,43915,36652,25374,1629.37,1352.8,1154.73,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2431,2020-09-17,1.8,49.8,20.4,23.4,17.8,87,31,1.0,7.3,5162.011368,145.67,363434,3557,43915,36652,25374,1628.1,1351.53,1153.43,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2432,2020-09-18,0.8,11.3,19.3,24.2,15.1,77,29,1.6,8.3,5242.139029999999,99.91,363434,3557,43915,36652,25374,1627.04,1350.33,1152.26,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2433,2020-09-19,1.2,19.1,18.7,25.3,13.4,75,22,1.5,7.3,5004.438779,97.36,363434,3557,43915,36652,25374,1626.04,1349.55,1151.47,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2434,2020-09-20,0.0,0.0,17.9,24.8,12.4,70,26,1.5,10.1,5064.2185580000005,105.22,363434,3557,43915,36652,25374,1626.39,1349.23,1151.1,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2435,2020-09-21,0.0,0.0,16.9,23.5,11.1,73,31,1.2,7.0,5123.998337,113.08,363434,3557,43915,36652,25374,1625.95,1348.45,1150.44,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2436,2020-09-22,0.0,0.7,17.5,23.1,13.3,73,29,1.7,10.5,5496.9654359999995,149.09,363434,3557,43915,36652,25374,1625.8,1347.37,1149.22,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2437,2020-09-23,0.2,6.9,18.0,22.6,13.4,73,43,2.0,8.9,5323.129333,107.1,363434,3557,43915,36652,25374,1625.17,1346.26,1148.08,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2438,2020-09-24,0.9,20.4,19.2,24.1,15.4,74,39,2.1,9.6,4775.205695000001,134.11,363434,3557,43915,36652,25374,1624.64,1345.28,1146.98,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2439,2020-09-25,2.1,47.0,19.0,24.4,14.4,75,45,2.0,11.9,5040.03085,126.87,363434,3557,43915,36652,25374,1624.12,1344.43,1146.23,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2440,2020-09-26,0.8,21.0,18.4,24.0,14.3,74,40,1.8,11.5,5565.49429,110.24,363434,3557,43915,36652,25374,1623.56,1343.87,1145.54,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2441,2020-09-27,0.1,5.7,18.2,24.2,13.3,75,36,1.5,8.8,5227.419355,0.62,363434,3557,43915,36652,25374,1624.01,1343.59,1145.23,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2442,2020-09-28,0.0,0.0,17.3,24.3,11.9,77,26,1.2,8.6,4758.255411,175.51,363434,3557,43915,36652,25374,1623.24,1343.1,1144.85,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2443,2020-09-29,0.0,0.0,17.2,24.2,11.5,77,31,1.1,8.0,5405.642231,160.11,363434,3557,43915,36652,25374,1623.66,1342.21,1143.56,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2444,2020-09-30,1.1,38.3,17.9,24.1,13.2,79,35,1.3,9.6,5582.422746,48.19,363434,3557,43915,36652,25374,1622.91,1341.81,1142.93,1.0,13.5,-0.7,0.4,-1.3,1.3,0.9,0.9
2445,2020-10-01,0.0,1.3,18.2,23.7,13.7,79,39,1.3,7.1,2791.211373,24.095,363434,3557,43915,36652,25374,1623.09,1341.59,1142.56,0.1,13.3,-1.0,0.5,-6.6,1.4,0.1,-0.7
2446,2020-10-04,0.4,9.7,18.0,22.1,13.7,75,25,1.7,13.6,2843.065352,41.3,363434,3557,43915,36652,25374,1622.43,1340.17,1141.05,0.1,13.3,-1.0,0.5,-6.6,1.4,0.1,-0.7
2447,2020-10-05,0.0,0.0,13.8,19.4,8.2,58,21,2.3,12.9,5686.130704,82.6,363434,3557,43915,36652,25374,1621.91,1339.39,1140.22,0.1,13.3,-1.0,0.5,-6.6,1.4,0.1,-0.7
2448,2020-10-06,0.0,0.0,13.5,20.2,7.7,66,17,1.5,10.8,5247.204255,148.69,363434,3557,43915,36652,25374,1621.6,1338.26,1139.04,0.1,13.3,-1.0,0.5,-6.6,1.4,0.1,-0.7
